"coreid","gift_count","fys","first_fy","last_fy","act_yrs","unrestricted_count","unrestricted_percent","honmem_count","honmem_percent","event_count","vol_count","group_count","grad_yr","cons_giv_yrs","degree","major","dept","birth_year","birth_month","birth_day","post_direction","pre_direction","street_number","street_type","sub_addr","addr_flag1","addr_flag2","addr_flag3","addr_code1","addr_code2","addr_code3","addr_code4","addr_code5","median_income","annual_two","target"
138152,11,10,2000,2014,15,2,0.181818,0,0,0,0,0,1979,7,20,92,3,-1,-1,-1,3,1,2604,6,1,1,1,1,20,1,38,2,42,67412,500,1
138224,2,2,2013,2014,2,0,0,0,0,0,0,0,1990,2,2,2,2,1961,8,18,1,1,1761,4,1,1,2,2,13,2,333,2,617,63241,70,0
138227,5,4,-1,2007,2008,0,0,0,0,0,0,1,2002,0,2,40,2,1980,5,2,1,1,3473,4,1,1,2,2,1,2,437,2,735,60795,715,1
138263,3,3,1989,2014,26,1,0.333333,0,0,0,0,0,1979,0,4,19,8,-1,-1,-1,1,6,3909,3,1,1,2,3,3,1,36,2,98,38675,50,1
138364,14,13,1988,2014,27,5,0.357143,0,0,0,0,0,1985,9,4,76,4,1962,4,18,1,1,2612,7,1,1,2,2,18,4,3,2,127,0,300,1
138388,9,8,1997,2014,18,6,0.666667,0,0,0,0,0,1981,7,4,27,8,1947,6,5,1,1,4776,9,1,1,1,1,10,2,89,1,764,70400,100,1
138472,5,5,1993,2014,22,1,0.2,0,0,0,0,0,1998,0,8,64,10,1959,10,22,1,1,1703,8,1,1,2,2,302,2,128,1,33,64878,25,0
138494,10,9,2004,2014,11,9,0.9,0,0,1,0,0,1993,0,8,36,10,1964,10,26,3,1,2109,4,1,1,2,2,36,1,108,1,93,65260,600,1
138502,2,2,2004,2005,2,0,0,0,0,0,0,0,2006,0,3,20,1,1969,9,19,1,3,1268,2,1,1,2,2,36,2,194,2,684,0,25,0
138509,12,10,2001,2014,14,10,0.833333,0,0,0,0,0,1991,5,10,62,13,1963,3,5,2,1,1389,6,1,1,1,1,2,2,236,2,890,56000,50,1
138528,13,12,2000,2014,15,11,0.846154,0,0,0,0,0,1995,8,4,16,12,1953,3,2,1,1,13835,4,1,1,2,2,33,2,249,1,359,57622,25,1
138544,25,24,1983,2014,32,13,0.52,0,0,1,0,0,1976,4,4,48,8,-1,-1,-1,1,1,3068,2,1,1,2,2,12,2,104,1,683,70507,600,1
138549,10,8,1984,2014,31,8,0.8,0,0,0,0,0,1985,0,4,46,3,-1,-1,-1,1,1,1232,14,1,1,1,1,58,2,85,2,323,51546,20,1
138576,6,5,2000,2014,15,4,0.666667,0,0,0,0,0,1981,0,4,49,8,1944,2,29,1,1,6624,6,1,1,2,2,1,2,367,2,241,62591,75,1
138606,11,11,2004,2014,11,11,1,0,0,0,0,0,2002,11,7,28,2,1969,8,19,1,1,10068,8,1,1,1,1,2,1,140,1,686,64517,100,1
138635,4,4,2006,2014,9,4,1,0,0,0,0,1,2003,2,18,84,4,1956,9,3,2,1,18810,1,1,1,1,1,53,1,215,2,100,72281,50,0
138669,13,11,2001,2014,14,9,0.692308,1,0.0769231,1,0,0,1996,11,4,26,2,1970,11,21,1,1,19373,6,1,1,2,2,1,2,64,1,737,57262,225,1
138761,14,13,2002,2014,13,13,0.928571,0,0,1,0,0,1976,13,4,10,8,-1,-1,-1,4,1,1978,4,1,1,1,1,11,2,69,2,784,44291,400,1
138825,10,8,1984,2014,31,8,0.8,0,0,0,0,0,1994,0,7,40,2,1957,1,19,1,1,1232,14,1,1,1,1,58,2,85,2,323,51546,20,1
138834,13,12,2001,2013,13,12,0.923077,0,0,0,0,0,1994,12,8,64,10,1958,11,4,1,4,5155,3,1,1,2,2,4,2,366,2,555,47458,50,0
138846,9,8,-1,2013,2014,7,0.777778,0,0,1,0,2,2002,8,4,19,12,1949,5,7,1,2,2485,1,1,1,1,1,26,1,342,1,854,55297,35,1
138855,10,9,1997,2014,18,8,0.8,0,0,1,0,0,1995,5,8,64,10,1954,12,30,1,1,1047,2,1,1,2,2,45,1,187,1,472,47522,250,1
138886,11,11,2004,2014,11,5,0.454545,0,0,0,0,0,1992,11,7,28,2,1955,8,24,1,1,809,19,1,1,2,3,41,1,133,2,96,54656,500,0
138889,14,13,2000,2014,15,10,0.714286,0,0,0,0,0,1999,11,15,46,11,1959,4,8,1,1,2210,4,1,1,1,1,3,2,304,2,105,53665,100,0
138895,5,5,2005,2014,10,5,1,0,0,0,0,0,1993,2,10,62,13,1964,8,30,1,1,621,3,1,1,2,2,2,2,212,1,218,53704,25,0
138908,3,3,-1,2013,2014,0,0,0,0,0,0,1,2000,2,4,54,4,1976,10,10,3,1,4934,3,1,1,2,3,72,1,278,2,347,67412,715,1
138924,29,27,1983,2014,32,11,0.37931,0,0,1,0,0,1979,12,4,15,14,1952,4,-1,1,1,2400,1,1,1,1,1,38,1,36,2,0,77493,100,1
138939,4,3,2010,2014,5,4,1,0,0,0,0,0,2002,3,5,7,12,1975,4,29,1,4,56,3,1,1,2,2,18,1,16,1,562,47522,50,1
139030,4,4,2009,2014,6,3,0.75,0,0,0,0,0,1975,3,4,16,8,1953,4,1,1,3,1807,6,1,1,2,2,4,2,155,1,74,29883,25,0
139057,26,24,1990,2014,25,1,0.0384615,0,0,2,0,0,1984,22,2,2,2,-1,-1,-1,4,1,6672,4,1,1,1,1,7,2,34,1,720,64696,200,1
139063,1,1,2014,2014,1,1,1,0,0,1,0,0,2002,0,4,15,4,1978,8,8,1,1,-1,11,3,2,1,1,2,1,149,2,994,62077,25,1
139089,6,6,2006,2014,9,6,1,0,0,0,0,2,2003,0,3,53,4,1980,5,17,3,1,4740,4,2,1,1,1,97,1,116,2,23,67412,50,0
139155,10,9,2005,2014,10,10,1,0,0,0,0,0,1999,8,15,46,11,1972,5,3,2,1,2107,4,1,1,1,1,56,1,78,1,73,55878,50,1
139180,27,24,1989,2014,26,14,0.518519,0,0,1,0,0,1984,13,4,53,8,-1,-1,-1,1,1,5311,3,1,1,2,2,10,2,333,2,111,70507,200,1
139206,5,5,2010,2014,5,0,0,1,0.2,0,0,1,1997,5,4,17,4,1972,8,31,1,1,7000,2,1,1,2,2,22,2,178,1,9,82038,7000,1
139297,2,2,2008,2011,4,2,1,0,0,0,0,0,1992,0,4,16,12,1959,4,27,1,1,2108,10,1,1,1,1,14,2,88,2,84,63805,25,0
139321,13,9,2002,2014,13,9,0.692308,0,0,0,0,0,1986,3,4,46,3,1964,2,9,1,5,13248,14,1,2,1,1,6,2,10,2,485,47781,75,0
139340,3,3,2012,2014,3,3,1,0,0,2,0,2,1993,3,4,7,12,1971,10,28,1,2,9210,14,1,1,2,2,32,1,83,1,105,85058,500,1
139359,2,2,2009,2014,6,2,1,0,0,0,0,0,1993,0,4,16,12,1967,1,6,1,1,2530,3,1,1,2,2,17,1,163,1,301,42263,25,1
139361,8,7,1999,2014,16,7,0.875,0,0,1,0,3,1995,6,19,27,6,1972,8,30,1,1,1831,1,2,1,2,3,9,1,196,2,891,73478,50,0
139441,8,8,2000,2013,14,4,0.5,0,0,0,0,0,1995,4,12,60,4,1968,11,2,3,1,6003,2,1,1,2,2,13,2,316,1,38,80434,150,1
139480,3,3,2011,2014,4,3,1,0,0,0,0,0,1994,2,11,46,11,1947,12,3,1,4,480,6,1,1,2,2,6,2,392,2,800,31645,25,0
139493,1,1,2014,2014,1,0,0,0,0,0,0,0,1988,0,8,64,10,1953,11,2,1,4,99,3,1,1,1,1,18,1,189,2,992,47522,475,0
139541,28,21,1989,2014,26,6,0.214286,0,0,1,0,0,1979,14,4,15,8,-1,-1,-1,2,1,3420,2,1,1,1,1,86,1,27,2,209,56890,200,1
139647,8,7,2007,2014,8,0,0,0,0,0,0,0,2004,2,2,35,2,1980,9,13,1,1,990,9,2,1,1,1,0,5,0,4,-1,48281,50,1
139681,2,2,1998,2014,17,0,0,0,0,0,0,1,1998,0,4,30,6,1975,2,9,1,1,5140,6,1,1,1,1,8,2,339,1,406,56661,50,0
139825,8,7,1996,2011,16,3,0.375,0,0,11,0,1,1992,4,4,75,4,1969,9,20,1,1,3946,4,1,1,1,1,11,2,271,2,463,74788,400,1
139828,14,13,1993,2014,22,10,0.714286,0,0,1,0,0,1985,5,2,35,2,1961,12,19,1,1,12525,4,1,1,1,1,8,2,0,1,256,53249,300,1
139871,10,9,2004,2014,11,10,1,0,0,0,0,0,1985,4,2,65,2,1963,12,11,1,1,3096,2,1,1,1,1,4,2,281,2,966,57859,50,1
139918,35,16,1996,2014,19,0,0,1,0.0285714,2,0,0,1978,10,4,13,8,-1,-1,-1,4,1,7655,4,1,1,3,3,8,2,7,2,553,64696,27050,1
140054,9,9,2006,2014,9,3,0.333333,0,0,0,0,0,1974,9,3,29,8,1949,9,27,4,1,6680,1,1,1,2,2,12,2,202,1,802,64696,300,1
140154,9,8,2005,2014,10,8,0.888889,0,0,0,0,0,1980,7,3,35,8,-1,-1,-1,1,1,2136,8,1,1,2,2,3,1,525,2,364,73424,200,1
140234,8,7,2003,2014,12,0,0,0,0,1,0,3,2013,4,4,15,1,1975,5,25,5,1,1096,4,1,1,1,1,67,1,100,2,965,58125,450,1
140287,1,1,2014,2014,1,1,1,0,0,0,0,3,2006,0,4,96,1,1982,7,16,1,1,1031,4,2,1,1,1,14,1,0,3,-1,59130,50,0
147666,14,11,1986,2014,29,4,0.285714,0,0,0,0,0,1968,2,3,3,3,-1,-1,-1,1,1,4858,2,1,1,1,1,5,2,277,1,583,70507,100,1
152898,20,11,1982,2014,33,6,0.3,0,0,9,0,0,1977,6,2,28,8,1954,6,9,2,1,5555,3,1,2,1,1,0,3,0,3,-1,118761,151000,1
153503,8,8,2002,2014,13,7,0.875,0,0,2,0,0,1975,5,4,97,16,-1,-1,-1,1,1,8851,6,1,1,1,1,5,2,195,1,516,62591,1000,0
157792,22,15,1997,2014,18,12,0.545455,0,0,0,0,0,1972,8,2,28,8,1950,9,11,1,1,2160,10,1,1,1,1,13,2,165,2,600,55297,400,1
172084,8,8,2005,2014,10,8,1,0,0,0,0,0,1988,4,12,60,4,1965,8,22,1,1,1034,2,1,1,1,1,2,2,230,1,341,53743,150,1
172353,4,3,2011,2014,4,4,1,0,0,0,0,0,1995,4,4,38,4,1955,6,6,2,1,120,3,1,1,2,2,8,2,352,2,204,49067,15,0
189536,11,11,1996,2014,19,5,0.454545,0,0,0,0,0,1978,3,4,11,8,-1,-1,-1,1,1,33,2,1,1,1,1,26,2,240,2,339,51153,200,1
190065,10,10,2003,2014,12,10,1,0,0,0,0,1,1994,4,2,65,2,1968,9,17,1,1,746,6,1,1,2,2,1,2,44,2,468,32629,750,1
190173,1,1,2011,2011,1,0,0,0,0,0,0,2,2004,0,4,22,1,1981,7,25,1,1,25125,2,1,1,1,1,48,2,48,1,259,74603,300,0
190217,2,2,2005,2014,10,0,0,0,0,0,0,4,2005,0,2,65,2,1982,10,16,1,1,-1,11,3,2,1,1,0,3,0,3,-1,0,10000,1
190304,1,1,2014,2014,1,0,0,1,1,0,0,0,1986,0,4,12,12,1961,12,4,5,1,1051,1,1,1,1,1,89,1,98,1,518,58125,25,0
190307,107,35,1980,2014,35,11,0.102804,2,0.0186916,14,0,0,1987,35,10,62,13,1943,9,3,1,1,4000,4,1,1,1,1,31,1,236,2,9,42926,1000,1
190313,3,3,2001,2014,14,1,0.333333,1,0.333333,0,0,0,1989,0,4,16,12,1966,10,30,3,1,145,4,1,1,2,2,25,1,110,2,459,65260,10000,0
524517,2,2,2008,2014,7,1,0.5,0,0,0,0,0,2008,0,5,7,5,1980,9,18,1,1,10283,5,1,1,1,1,8,2,178,2,839,0,15,0
525826,10,10,2004,2014,11,10,1,0,0,3,0,2,2006,0,3,3,1,1983,10,26,1,3,1519,14,2,1,2,3,46,1,534,2,248,36462,150,0
525830,3,3,2004,2007,4,3,1,0,0,0,0,2,2005,0,4,1,1,1983,5,12,1,1,3574,6,1,1,1,3,31,1,120,2,741,50704,50,0
525846,2,2,2004,2013,10,1,0.5,1,0.5,0,0,0,2007,2,3,32,1,1985,8,25,3,1,2123,1,1,1,2,3,53,1,61,2,233,34774,10,0
525852,10,9,2004,2014,11,7,0.7,0,0,2,0,1,2006,0,3,3,1,1982,12,21,1,1,6591,6,1,1,1,1,4,2,132,2,914,49005,100,0
526687,3,3,2004,2014,11,0,0,0,0,1,0,4,2006,2,4,69,1,1983,9,4,1,1,513,17,1,1,1,1,0,3,0,3,-1,50997,150,1
526777,1,1,2014,2014,1,1,1,0,0,0,0,0,2003,0,7,28,2,1976,10,17,1,1,3113,1,1,1,2,3,21,1,7,2,137,70023,20,1
526824,10,10,2005,2014,10,10,1,0,0,0,0,2,2003,10,4,53,15,1981,3,3,1,1,8616,1,2,1,1,1,34,1,129,2,110,78738,50,0
526869,4,4,2003,2014,12,3,0.75,0,0,0,0,0,2003,3,1,83,15,1958,7,4,1,3,2736,4,1,1,1,1,1,2,0,3,-1,45387,25,0
526886,4,3,2012,2014,3,0,0,2,0.5,3,0,0,2003,3,22,98,11,1975,6,8,2,1,5105,7,1,1,2,3,8,2,252,2,56,118761,200,1
526911,11,10,2005,2014,10,11,1,0,0,0,0,0,2003,10,1,83,15,1962,1,2,1,1,9288,4,1,1,1,1,2,2,195,2,880,49067,500,1
527093,2,2,2013,2014,2,2,1,0,0,0,0,0,2010,2,8,99,10,1965,8,8,2,1,1118,1,1,1,2,2,18,1,73,2,187,32110,50,0
527105,1,1,2014,2014,1,0,0,0,0,9,0,3,2003,0,2,65,2,1981,1,15,1,1,5071,4,1,1,1,1,7,2,181,2,715,70507,300,1
527141,2,2,2012,2014,3,2,1,0,0,0,0,1,2003,0,2,35,2,1981,2,3,1,1,1245,2,1,1,1,1,18,2,262,2,457,55297,20,0
527174,4,4,2005,2014,10,4,1,0,0,0,0,0,2003,0,2,40,2,1981,10,14,1,1,575,3,1,1,2,3,1,1,278,1,750,56798,25,0
527207,5,5,2009,2014,6,5,1,0,0,0,0,1,2003,0,3,30,1,1981,5,24,1,1,903,4,1,1,2,3,25,1,3,1,32,74823,100,0
527543,2,2,2013,2014,2,2,1,0,0,0,0,0,2003,2,4,30,1,1977,7,28,1,1,79,4,1,1,1,1,4,2,211,1,796,68125,25,1
527576,2,1,2014,2014,1,2,1,0,0,0,0,0,2003,0,4,22,4,1980,4,9,1,1,10924,6,1,1,2,3,5,2,43,2,241,85060,70,0
527577,6,6,2007,2014,8,6,1,0,0,0,0,0,2003,4,2,40,2,1979,8,27,1,1,8604,3,1,1,1,1,5,2,250,2,46,53172,500,1
527663,1,1,2014,2014,1,0,0,1,1,0,0,0,2003,0,3,3,1,1981,4,17,2,1,6927,4,1,1,1,1,4,2,111,2,279,74626,100,0
527696,3,2,2012,2014,3,1,0.333333,0,0,1,0,1,2003,0,3,3,1,1981,8,26,1,1,22713,3,1,1,1,1,37,1,43,2,130,58074,100,1
527874,5,4,2007,2014,8,5,1,0,0,0,0,1,2004,0,4,30,1,1981,4,1,1,4,5712,3,1,1,1,1,28,1,222,2,123,58086,200,1
527944,8,8,2004,2014,11,7,0.875,0,0,1,0,0,2004,7,2,35,2,1981,12,13,2,1,18534,19,1,1,1,1,31,2,45,2,346,137125,30,0
528066,7,6,2009,2014,6,7,1,0,0,0,0,0,2004,8,4,13,1,1980,5,18,1,5,7931,1,1,1,1,1,2,2,309,2,310,61212,150,1
528082,1,1,2014,2014,1,0,0,0,0,0,0,0,2004,0,4,30,1,1982,2,19,1,1,13368,4,1,1,1,1,11,2,5,2,682,63241,15,0
528102,2,2,2013,2014,2,2,1,0,0,0,0,0,2004,2,3,20,1,1969,4,23,3,1,1431,3,1,1,2,2,11,1,102,1,311,65260,25,1
528201,1,1,2014,2014,1,0,0,0,0,12,0,1,2004,0,4,26,2,1981,7,17,1,1,5071,4,1,1,1,1,7,2,181,2,715,70507,300,1
528235,2,2,2009,2014,6,2,1,0,0,0,0,0,2004,0,2,2,2,1981,8,15,1,1,3313,4,1,1,1,1,73,1,33,1,134,54518,25,0
528293,3,2,2011,2014,4,1,0.333333,0,0,11,0,2,2004,4,4,15,1,1981,2,27,2,1,2597,2,1,1,1,1,39,1,177,1,976,44710,900,1
528371,1,1,2014,2014,1,1,1,0,0,0,0,0,2004,0,4,69,1,1982,10,31,1,1,345,7,1,2,1,1,0,3,0,3,-1,61908,100,1
528373,6,6,2007,2014,8,5,0.833333,0,0,1,0,0,2004,4,2,65,2,1981,9,29,1,1,1135,3,2,1,1,1,21,1,27,2,545,30891,200,0
528444,9,7,2005,2014,10,0,0,0,0,0,0,2,2004,6,4,13,1,1980,12,4,2,1,5646,4,1,1,1,1,10,2,23,2,462,74626,100,1
528578,8,7,2007,2014,8,0,0,0,0,0,0,3,2004,2,4,75,5,1981,12,4,1,1,990,9,2,1,1,1,0,5,0,4,-1,48281,50,1
528584,7,7,2008,2014,7,7,1,0,0,4,0,3,2004,7,3,3,1,1981,8,31,1,1,3134,3,1,1,1,1,38,1,32,2,347,55134,150,1
528590,3,2,2010,2011,2,0,0,0,0,25,0,0,2004,5,2,65,2,1980,10,2,1,2,3654,1,2,1,1,1,36,1,33,1,399,66697,255,1
528754,10,10,2004,2014,11,9,0.9,0,0,1,0,0,2004,8,2,35,2,1979,11,30,1,1,1705,6,2,1,1,1,17,1,125,2,36,39692,50,1
528781,6,6,2009,2014,6,0,0,0,0,5,0,0,2004,8,4,69,1,1982,6,8,2,1,3845,4,1,1,2,3,6,2,158,2,455,62744,300,1
528952,11,10,2004,2014,11,10,0.909091,0,0,0,0,0,2004,9,7,28,2,1969,5,28,2,1,1521,1,1,1,1,1,99,1,131,2,215,44710,50,0
529082,5,4,2008,2011,4,3,0.6,0,0,11,0,3,2004,7,3,20,1,1980,4,20,1,7,3233,3,4,1,1,1,0,3,0,3,-1,55212,345.97,0
529098,9,6,2008,2014,7,5,0.555556,0,0,2,0,0,2004,0,2,2,2,1982,2,21,4,1,3583,4,1,1,1,1,0,3,0,3,-1,58814,200,1
529109,3,2,2013,2014,2,2,0.666667,0,0,0,0,3,2004,2,4,15,1,1980,10,16,1,1,45022,2,1,1,2,3,4,1,50,1,228,50835,50,1
529122,1,1,2013,2013,1,0,0,0,0,2,0,1,2004,2,8,64,10,1977,12,13,1,1,24473,4,1,1,1,1,67,1,77,2,731,43809,200,1
529141,6,5,2004,2014,11,0,0,0,0,18,2,1,2004,4,2,71,2,1981,12,15,2,1,9615,4,1,1,2,2,20,2,338,2,150,74626,1225,1
529239,7,6,2006,2014,9,0,0,0,0,6,0,2,2004,5,2,65,2,1974,12,28,1,1,53,5,1,1,1,1,13,1,64,2,535,61431,280.1,1
529244,1,1,2014,2014,1,1,1,0,0,2,0,3,2004,0,1,83,15,1976,4,20,3,1,630,19,1,1,1,1,2,2,2,2,305,143686,100,0
530254,31,29,1986,2014,29,0,0,0,0,21,7,0,2012,29,4,8,17,1956,9,9,3,1,6964,4,1,1,1,1,95,1,115,2,644,67412,500,1
530401,1,1,2014,2014,1,1,1,0,0,1,1,3,2004,0,4,16,1,1981,6,11,1,1,7810,6,1,1,1,1,2,2,126,2,101,56661,100,1
530517,1,1,2014,2014,1,1,1,0,0,0,0,0,2004,0,2,28,2,1976,7,3,1,1,7430,4,1,1,1,1,22,2,97,2,302,85219,50,0
530555,2,2,2011,2014,4,0,0,0,0,0,0,0,2005,0,2,28,2,1981,11,1,1,1,11636,4,1,1,1,1,8,2,412,2,364,65663,50,1
531453,16,11,2004,2014,11,6,0.375,0,0,24,0,0,2004,11,23,2,2,1979,8,15,4,1,1875,4,1,1,2,2,12,2,130,1,754,64696,600,1
531482,6,5,2008,2012,5,6,1,0,0,2,0,2,2004,7,4,39,1,1982,7,24,1,1,10652,4,1,1,1,1,0,3,0,3,-1,128483,150,0
531484,9,9,2005,2014,10,9,1,0,0,0,0,1,2004,0,11,46,11,1975,2,25,1,1,1700,4,1,1,1,1,2,2,65,2,1,42102,25,1
531518,10,6,2009,2014,6,0,0,0,0,1,0,1,2004,10,4,22,1,1982,3,7,2,1,7875,4,1,1,1,1,12,2,22,1,757,74626,400,1
531521,18,8,2007,2014,8,17,0.944444,0,0,0,0,1,2004,8,4,79,15,1982,3,11,3,1,3302,4,2,1,1,1,26,1,273,2,797,46191,300,1
531529,1,1,2014,2014,1,1,1,0,0,0,0,1,2004,0,4,48,5,1982,8,25,1,1,6497,2,1,1,1,1,0,3,0,3,-1,86895,20,1
531556,5,4,2010,2014,5,5,1,0,0,0,0,0,2004,5,2,40,2,1960,5,31,4,1,7776,1,1,1,2,2,6,2,223,1,768,64696,25,0
531557,1,1,2012,2012,1,1,1,0,0,0,0,0,2004,3,2,65,2,1977,3,24,1,1,10724,4,1,1,1,1,1,2,62,2,245,97079,120,1
531594,5,4,2011,2014,4,5,1,0,0,0,0,0,2004,4,3,1,1,1980,12,17,1,1,7895,4,1,1,1,1,11,2,14,2,957,85060,100,1
531725,1,1,2014,2014,1,1,1,0,0,0,0,0,2004,0,4,63,1,1981,9,8,1,1,132,4,1,1,1,1,3,1,125,2,324,61212,50,0
531766,2,2,2011,2014,4,2,1,0,0,0,0,0,2004,0,10,62,5,1975,8,26,2,1,5065,6,1,1,2,3,18,2,128,1,656,74626,50,0
531778,4,4,-1,2014,2015,1,0.25,0,0,0,0,0,2004,2,11,46,11,1980,9,14,2,1,4980,2,1,1,1,1,14,1,135,2,800,56890,300,1
531830,2,1,2014,2014,1,2,1,0,0,1,0,0,2004,0,12,60,15,1979,10,26,1,1,10879,4,1,1,2,2,33,2,262,1,798,65230,35,1
531837,8,6,2009,2014,6,8,1,0,0,2,0,2,2004,6,4,13,1,1982,2,14,1,1,15403,4,1,1,2,2,5,1,446,2,31,52054,25,1
531863,8,5,2010,2014,5,6,0.75,0,0,0,0,1,2004,5,3,4,1,1982,5,22,1,1,7265,4,1,1,1,1,8,2,244,2,658,64696,50,1
531906,4,4,2006,2014,9,4,1,0,0,0,0,0,2004,2,10,62,5,1955,8,17,1,1,240,4,1,1,1,1,2,2,412,2,407,42090,150,1
531946,9,5,2008,2014,7,2,0.222222,0,0,8,0,0,2004,3,15,46,11,1976,12,17,1,1,17325,1,1,1,2,3,1,1,318,2,251,57262,1450.08,1
531948,7,6,2007,2014,8,1,0.142857,0,0,1,0,2,2004,0,4,4,1,1980,10,18,1,1,1226,3,1,1,1,1,6,1,103,2,264,52267,100,1
531966,1,1,2013,2013,1,1,1,0,0,0,0,0,2004,2,4,48,5,1979,9,21,1,1,7843,4,1,1,1,1,19,2,332,2,435,57266,50,1
532722,1,1,2014,2014,1,0,0,1,1,0,0,0,2004,0,5,7,5,1965,10,25,2,1,6363,4,1,1,1,1,1,2,106,1,634,76550,500,0
532740,1,1,2014,2014,1,0,0,0,0,1,0,2,2004,0,4,15,1,1982,10,4,1,2,2882,5,1,1,1,1,4,2,220,2,826,63805,50,0
532802,7,6,2007,2014,8,1,0.142857,0,0,1,0,1,2005,0,11,46,11,1981,7,9,1,1,1226,3,1,1,1,1,6,1,103,2,264,52267,100,1
534824,2,2,2013,2014,2,1,0.5,0,0,0,0,0,2012,2,4,63,1,1975,1,10,1,1,2191,6,1,1,1,1,13,2,49,2,914,55297,15,0
534928,7,5,2005,2012,8,6,0.857143,0,0,2,0,2,2004,3,4,75,5,1982,6,25,1,1,9315,2,1,1,2,3,86,2,241,2,151,56759,25,0
535135,1,1,2014,2014,1,1,1,0,0,0,0,1,2008,0,4,69,1,1986,6,26,1,1,204,4,1,1,1,1,50,1,247,2,49,30416,50,0
535163,1,1,2009,2009,1,0,0,0,0,0,0,0,2009,0,4,7,5,1982,6,27,3,1,5848,4,1,1,1,1,16,1,17,1,485,48616,5,0
535170,1,1,2014,2014,1,1,1,0,0,0,0,1,2006,0,3,29,1,1983,11,17,1,1,9,38,1,1,3,3,5,2,214,2,93,57625,50,0
535172,5,5,2009,2014,6,4,0.8,0,0,1,0,0,2007,6,4,20,1,1985,6,14,1,1,16543,4,1,1,2,3,2,2,81,2,431,52792,100.08,1
535280,2,2,2013,2014,2,0,0,0,0,1,0,0,2006,2,2,71,2,1983,11,28,2,1,358,2,1,1,2,3,13,2,126,2,582,74626,200,1
535287,8,4,2009,2014,6,4,0.5,0,0,2,1,0,2006,3,4,69,1,1984,2,14,1,1,6,1,2,1,1,1,15,1,37,2,978,81768,100,1
535319,2,2,2013,2014,2,0,0,0,0,0,0,0,2005,2,4,22,1,1983,7,22,1,1,695,6,1,1,1,1,2,2,291,2,950,53743,200,1
535322,3,2,2010,2014,5,3,1,0,0,0,0,2,2007,0,3,10,1,1985,12,21,1,2,2836,1,2,1,1,1,50,1,266,2,13,55577,40,0
535405,7,6,2008,2013,6,3,0.428571,0,0,17,0,1,2008,7,3,16,1,1985,10,14,3,1,1295,5,2,1,1,1,78,2,93,2,229,48616,200,1
535467,3,3,2009,2013,5,1,0.333333,0,0,3,0,1,2006,2,4,69,1,1983,8,22,1,1,1689,3,1,1,2,3,55,1,42,2,899,63039,50,0
535481,3,3,2008,2014,7,2,0.666667,0,0,4,1,1,2007,2,4,73,1,1985,9,30,8,5,16361,4,1,1,1,1,1,2,29,2,618,51591,20,0
535483,4,4,2006,2014,9,2,0.5,0,0,0,0,3,2006,0,3,20,1,1984,4,12,1,1,-1,11,3,2,1,1,0,3,0,3,-1,46974,100,1
535489,1,1,2014,2014,1,1,1,0,0,0,0,1,2008,0,3,30,1,1986,10,28,1,1,16616,1,1,1,1,1,37,1,0,3,-1,71526,50,0
535521,2,2,2010,2014,5,2,1,0,0,0,0,3,2008,0,4,72,1,1985,11,8,1,1,135,23,1,1,2,3,14,1,22,2,356,81057,100,0
535536,3,3,2012,2014,3,3,1,0,0,0,0,1,2007,3,3,18,1,1985,2,8,1,1,-1,11,3,2,1,1,0,3,0,3,-1,58814,50,1
535569,2,2,2010,2014,5,1,0.5,0,0,0,0,1,2010,0,4,69,1,1986,3,2,1,4,1021,1,1,2,1,1,9,1,205,1,213,42926,50,0
535609,2,1,2014,2014,1,0,0,0,0,2,0,1,2008,0,3,10,1,1986,5,26,1,1,128,1,1,1,1,1,10,1,21,2,286,51868,20,0
535619,10,6,2008,2013,6,0,0,0,0,4,0,2,2008,9,3,29,1,1985,12,25,1,1,1665,3,1,1,1,1,40,1,338,2,658,42926,100,0
535635,2,2,2013,2014,2,1,0.5,0,0,2,0,1,2009,2,3,73,1,1986,10,23,1,1,262,4,1,1,1,1,41,1,63,2,625,45598,50,0
535698,3,3,2011,2014,4,0,0,0,0,0,0,0,2007,2,4,69,1,1983,9,18,1,1,1206,3,1,1,2,3,15,1,172,2,65,44741,500,1
535741,4,2,2008,2014,7,0,0,0,0,0,0,2,2008,0,4,100,1,1985,9,19,1,1,1177,4,1,1,1,1,11,2,58,1,775,76419,25,1
535745,1,1,2014,2014,1,0,0,0,0,3,0,1,2008,0,4,15,1,1985,7,31,1,2,2012,3,1,1,2,2,22,1,79,1,126,42263,35,0
535755,8,4,2010,2014,5,4,0.5,0,0,1,0,0,2006,5,2,35,2,1983,4,16,1,1,5608,14,1,1,1,1,28,2,90,2,84,102140,100,1
535781,1,1,2014,2014,1,1,1,0,0,1,0,2,2006,0,4,16,1,1984,6,17,1,1,605,4,1,1,1,1,1,2,206,2,59,46777,25,0
535793,1,1,2014,2014,1,0,0,1,1,0,0,0,2004,0,5,7,5,1979,2,23,1,1,1096,6,1,1,1,1,21,2,47,1,965,47522,25,0
535890,1,1,2014,2014,1,0,0,0,0,0,0,0,2005,0,11,46,11,1982,12,5,1,4,206,3,1,1,1,1,7,1,133,2,61,69144,25,0
535902,3,2,2011,2013,3,0,0,0,0,34,7,3,2009,4,4,39,1,1986,5,12,2,1,40,19,5,1,1,1,36,1,136,2,409,32110,160,1
