zip_code,median_income
8346,38571
8348,52950
8349,48503
8350,54138
8352,73542
8353,82969
8360,47454
8361,71984
8401,29200
8402,64414
8403,77578
8406,53609
8501,109402
8502,157661
8505,87181
8510,125372
8511,90221
8512,84864
8514,93106
8515,117355
8518,74286
8520,90293
8525,118656
8527,88588
8528,58676
8530,87396
8533,85301
8534,144250
8535,147853
8536,90089
8540,125439
8542,71393
8550,169661
8551,121154
8553,90972
8554,71750
8555,78083
8558,154236
8559,108871
8560,113333
8562,65036
8608,14861
8609,27073
8610,61016
8611,38672
8618,41757
8619,72330
8620,88438
8628,80449
8629,54956
8638,58371
8640,68108
8641,49980
8648,86451
8690,96192
8691,109293
8701,40240
8720,104310
8721,78847
8722,80386
8723,66233
8724,69797
8730,111875
8731,64357
8732,74375
8733,60556
8734,86357
8735,63200
8736,94250
8738,123750
8740,62857
8741,86146
8742,77700
8750,103875
8751,32733
8752,59028
8753,76202
8755,68109
8757,36595
8758,70546
8759,35984
8801,114050
8802,110884
8804,103190
8805,67040
8807,112474
8808,54167
8809,95201
8810,108283
8812,94562
8816,96067
8817,85152
8820,112073
8821,113250
8822,101922
8823,93903
8824,117863
8825,94079
8826,97452
8827,98400
8828,78958
8829,95282
8830,83581
8831,67676
8832,43900
8833,135259
8835,62583
8836,135547
8837,74589
8840,102196
8844,112923
8846,80833
8848,102852
8850,97120
8852,102950
8853,122500
8854,91164
8857,92725
8858,79444
8859,79835
8861,45601
8863,74836
8865,55599
8867,114174
8869,76250
8872,72956
8873,85148
8876,89242
8879,72508
8880,71607
8882,66327
8884,76681
8886,109970
8887,64205
8889,124712
8901,39901
8902,81531
8904,73789
10001,81671
10002,33218
10003,92540
10004,129313
10005,124670
10006,119274
10007,216037
10009,59929
10010,97955
10011,104238
10012,86594
10013,83725
10014,108483
10016,105324
10017,100652
10018,104635
10019,84424
10021,107907
10022,109019
10023,103534
10024,109956
10025,68516
10026,43107
10027,37872
10028,104638
10029,31888
10030,31925
10031,37655
10032,34568
10033,41556
10034,41171
10035,24533
10036,66599
10037,37341
10038,66074
10039,33595
10040,42721
10044,83066
10065,115519
10069,170630
10075,102941
10128,96296
10162,168667
10280,129574
10282,230952
10301,56848
10302,56841
10303,51537
10304,53168
10305,70758
10306,75807
10307,86457
10308,88075
10309,86297
10310,61925
10312,85324
10314,77242
10451,26754
10452,25979
10453,25470
10454,20232
10455,22609
10456,23452
10457,24949
10458,24618
10459,24461
10460,22307
10461,52347
10462,45864
10463,54258
10464,70078
10465,65450
10466,44012
10467,36048
10468,33776
10469,57776
10470,58600
10471,71798
10472,30288
10473,35866
10474,25676
10475,43629
10501,143529
10502,135139
10503,135192
10504,182292
10505,167885
10506,180823
10507,70557
10509,90437
10510,144414
10511,89107
10512,87802
10514,202414
10516,81442
10517,90200
10518,192045
10519,124208
10520,102807
10522,105000
10523,81667
10524,114760
10526,101750
10527,194872
10528,99888
10530,92923
10532,110484
10533,131522
10535,90500
10536,153750
10537,81259
10538,160964
10541,106890
10543,87316
10546,116726
10547,81820
10548,93000
10549,81839
10550,39954
10552,64001
10553,58514
10560,127604
10562,74896
10566,58226
10567,105199
10570,123778
10573,66629
10576,154643
10577,228487
10578,130260
10579,102188
10580,153640
10583,168571
10588,71686
10589,98462
10590,126012
10591,80814
10594,114286
10595,107708
10596,52051
10597,189737
10598,106576
10601,67754
10603,91903
10604,83842
10605,108047
10606,68368
10607,132857
10701,43767
10703,57116
10704,67091
10705,47358
10706,125960
10707,94897
10708,95815
10709,92098
10710,76526
10801,54504
10803,140000
10804,157950
10805,55639
10901,85147
10913,122857
10914,123667
10916,103583
10917,72216
10918,87114
10919,107500
10920,94526
10921,70975
10922,87566
10923,88047
10924,84661
10925,66888
10926,75906
10927,55556
10928,66493
10930,125356
10931,78750
10933,95685
10940,61146
10941,66111
10950,74681
10952,53344
10953,80714
10954,91302
10956,119764
10958,105845
10960,78750
10962,109786
10963,74583
10964,94750
10965,94271
10968,91343
10969,79643
10970,74397
10973,83636
10974,87241
10975,58077
10976,40675
10977,60549
10979,68352
10980,94709
10983,126875
10984,112016
10986,106932
10987,100369
10988,70547
10989,100982
10990,84110
10992,91083
10993,67750
10994,129519
10996,98555
10998,101121
11001,101634
11003,85672
11004,81709
11005,64300
11010,87644
11020,128309
11021,93258
11023,106729
11024,97383
11030,172266
11040,101434
11050,105828
11096,48538
11101,47142
11102,49924
11103,55129
11104,56059
11105,57525
11106,48720
11109,125871
11201,95369
11203,48400
11204,45472
11205,44688
11206,28559
11207,32945
11208,35079
11209,58261
11210,55429
11211,46848
11212,28348
11213,34794
11214,43398
11215,95654
11216,43996
11217,81862
11218,52445
11219,34316
11220,37580
11221,39178
11222,63739
11223,41328
11224,27481
11225,42922
11226,40734
11228,61893
11229,51725
11230,42170
11231,78174
11232,43595
11233,34492
11234,68431
11235,41639
11236,61061
11237,40372
11238,65315
11239,26275
11354,46566
11355,41884
11356,58465
11357,71978
11358,65722
11360,76183
11361,75335
11362,82332
11363,90799
11364,72909
11365,55492
11366,71350
11367,56608
11368,45964
11369,53617
11370,52500
11372,48683
11373,47667
11374,52532
11375,72000
11377,49886
11378,57474
11379,69843
11385,50799
11411,83099
11412,70672
11413,78667
11414,66790
11415,63549
11416,56724
11417,62086
11418,60691
11419,56735
11420,59832
11421,60897
11422,84824
11423,60892
11426,82301
11427,70108
11428,69330
11429,68890
11432,50450
11433,42887
11434,59229
11435,53041
11436,62114
11501,79013
11507,90833
11509,109375
11510,98798
11514,84651
11516,85985
11518,92866
11520,67723
11530,135370
11542,67914
11545,146083
11547,97212
11548,98375
11550,53669
11552,98798
11553,75008
11554,92311
11557,115516
11558,77056
11559,112862
11560,99278
11561,91984
11563,90896
11565,117500
11566,126532
11568,192500
11569,108664
11570,104503
11572,96563
11575,66922
11576,150161
11577,112552
11579,100250
11580,88771
11581,98113
11590,87894
11596,112596
11598,140917
11691,39409
11692,43354
11693,50570
11694,76944
11697,87636
11701,69733
11702,94558
11703,90872
11704,80377
11705,88958
11706,75775
11709,98362
11710,103686
11713,75183
11714,87327
11715,102841
11716,90362
11717,69405
11718,115909
11719,82875
11720,94658
11721,94929
11722,67023
11724,139971
11725,112024
11726,73164
11727,76333
11729,80279
11730,105000
11731,106154
11732,96989
11733,141233
11735,91196
11738,91875
11739,129620
11740,94474
11741,94527
11742,86346
11743,118222
11746,97796
11747,112699
11749,90699
11751,95515
11752,94574
11753,153438
11754,98226
11755,94167
11756,99588
11757,82383
11758,104986
11762,112198
11763,88772
11764,113630
11765,165125
11766,104110
11767,109204
11768,120309
11769,92188
11770,88750
11771,106120
11772,68230
11776,84733
11777,109696
11778,85893
11779,87081
11780,109091
11782,108594
11783,104523
11784,88104
11786,130800
11787,107477
11788,104888
11789,79764
11790,138036
11791,139565
11792,119137
11793,113277
11795,104923
11796,96071
11797,150920
11798,65000
11801,91718
11803,120955
11804,115370
11901,51350
11930,76326
11932,67083
11933,64593
11934,93929
11935,91298
11937,81057
11939,66583
11940,92200
11941,58487
11942,87044
11944,54394
11946,72023
11947,24300
11948,113036
11949,104785
11950,68338
11951,65534
11952,86286
11953,69690
11954,68528
11955,63766
11956,67188
11957,82895
11958,83000
11959,96667
11960,100923
11961,54312
11962,106250
11963,85583
11964,76133
11965,92100
11967,82557
11968,84715
11970,108558
11971,90294
11972,94375
11975,71250
11976,160536
11977,96648
11978,80066
11980,84972
12007,80000
12008,58375
12009,80750
12010,44256
12015,61164
12017,67917
12018,80126
12019,90897
12020,68252
12022,68438
12023,56250
12025,56938
12027,95690
12028,77143
12029,78365
12031,52813
12032,45938
12033,68382
12035,39813
12036,45982
12037,56354
12040,65625
12041,46944
12042,68750
12043,49589
12045,35905
12046,75263
12047,47138
12051,49408
12052,68500
12053,86250
12054,94874
12056,91300
12057,53194
12058,49479
12059,83409
12060,79219
12061,84714
12062,65294
12063,125109
12064,37500
12065,80908
12066,63750
12067,68125
12068,47813
12069,54737
12070,69643
12071,56500
12072,53387
12074,72328
12075,67755
12076,57868
12077,82966
12078,37766
12083,49375
12084,71750
12085,50673
12086,52036
12087,51667
12089,60431
12090,54716
12092,41757
12093,56563
12094,54594
12095,43967
12106,70156
12108,51563
12110,76408
12115,81167
12116,51736
12117,55032
12118,61389
12120,47083
12121,70365
12122,50532
12123,65458
12124,113958
12125,50726
12130,87643
12131,37917
12132,80833
12134,48547
12136,88594
12137,63542
12138,65857
12139,44063
12140,80083
12143,57371
12144,63449
12147,60875
12148,107540
12149,49357
12150,76151
12151,73304
12153,82724
12154,67721
12155,45938
12156,64107
12157,60560
12158,79662
12159,87794
12160,56923
12161,98125
12164,57083
12165,56111
12166,55341
12167,49605
12168,59688
12169,45000
12170,70377
12172,40500
12173,68137
12174,63527
12175,51094
12176,73750
12177,68750
12180,47640
12182,45251
12183,52292
12184,78247
12185,73684
12186,83846
12187,67500
12188,66211
12189,47263
12190,40208
12192,55167
12193,72396
12194,41875
12195,44926
12196,92521
12197,50897
12198,82188
12202,29214
12203,54059
12204,49993
12205,65090
12206,26883
12207,11879
12208,58825
12209,56972
12210,32813
12211,95554
12302,66021
12303,61267
12304,43743
12305,28156
12306,58869
12307,21875
12308,40598
12309,87374
12401,47225
12404,67639
12405,46019
12406,40750
12407,28750
12409,53750
12410,60469
12411,63618
12412,52250
12413,43370
12414,49396
12416,33295
12417,50509
12418,63958
12419,48807
12420,68929
12421,58315
12422,30208
12423,48813
12424,34844
12427,110292
12428,44718
12429,114129
12430,48333
12431,56842
12432,66550
12433,64063
12434,32857
12435,62727
12436,87276
12438,120417
12439,39167
12440,64482
12441,116563
12442,36164
12443,76814
12444,28365
12446,51696
12448,61310
12449,50236
12450,22200
12451,60665
12452,70139
12453,203625
12454,73125
12455,47519
12456,48993
12457,53594
12458,52442
12459,73933
12460,52237
12461,61793
12463,44938
12464,49911
12465,50833
12466,59873
12468,41696
12469,51324
12470,24722
12471,51840
12472,41224
12473,71702
12474,51750
12475,48864
12477,60862
12480,23125
12481,54362
12482,29750
12483,36964
12484,84241
12485,41591
12486,72135
12487,67350
12489,41306
12491,61667
12492,52212
12493,87344
12494,66875
12495,50156
12496,50536
12498,65676
12501,64040
12502,64545
12503,70000
12507,66250
12508,62792
12512,72381
12513,60833
12514,91193
12515,61394
12516,66190
12517,51806
12518,80692
12520,84808
12521,53850
12522,56859
12523,51923
12524,74513
12525,76535
12526,60430
12527,143500
12528,63974
12529,78365
12531,90208
12533,100842
12534,46261
12538,70599
12540,99697
12542,62548
12543,61250
12545,61869
12546,61964
12547,64258
12548,52986
12549,81011
12550,56444
12553,71608
12561,66261
12563,92950
12564,76825
12565,43750
12566,80548
12567,63244
12569,76517
12570,93875
12571,69091
12572,72551
12574,65000
12575,94958
12577,92167
12578,92375
12580,77394
12581,67992
12582,97941
12583,53036
12585,96829
12586,64308
12589,77500
12590,78573
12592,59000
12594,76190
12601,42411
12603,80250
12701,27702
12719,59485
12720,78538
12721,56964
12722,22292
12723,58102
12724,62170
12725,49375
12726,58208
12729,55417
12732,39625
12733,43523
12734,29779
12736,38750
12737,56154
12738,74261
12740,56411
12741,64688
12742,59271
12743,49861
12745,50500
12746,59681
12747,47470
12748,52375
12749,37120
12750,37857
12751,32083
12752,52292
12754,36313
12758,50560
12759,37902
12760,42083
12762,51932
12763,60368
12764,52604
12765,57188
12766,56818
12767,93056
12768,32852
12769,48750
12770,49886
12771,42797
12775,81274
12776,51429
12777,70156
12778,30045
12779,41840
12780,41952
12781,58409
12783,51121
12784,46339
12785,47953
12786,49250
12787,55385
12788,46111
12789,51827
12790,50393
12791,45815
12792,40739
12801,45538
12803,58083
12804,60152
12808,66058
12809,61168
12810,58333
12811,35536
12812,63750
12814,56375
12815,52083
12816,50365
12817,53690
12819,45000
12821,29728
12822,50617
12823,21375
12824,66429
12827,58893
12828,54253
12831,71393
12832,45162
12833,62056
12834,60913
12835,50662
12836,54625
12837,42721
12838,69167
12839,44449
12841,22039
12842,46563
12843,55395
12844,75900
12845,70341
12846,73125
12847,58906
12849,70594
12850,75337
12851,39250
12852,50417
12853,41563
12855,51250
12856,46484
12857,47411
12858,62500
12859,59886
12860,46500
12861,55288
12863,63229
12865,53250
12866,67979
12870,53616
12871,61301
12873,41786
12874,95250
12878,47679
12883,42083
12884,41827
12885,49533
12886,52679
12887,45098
12901,43010
12903,51681
12910,57159
12912,50880
12913,53643
12914,41250
12916,44063
12917,50972
12918,54078
12919,50807
12920,47931
12921,60833
12922,54135
12923,43021
12924,47656
12926,46284
12927,55227
12928,46081
12929,44712
12930,45903
12932,45402
12934,35500
12935,43843
12936,57639
12937,41324
12939,43472
12941,72361
12942,42188
12943,51250
12944,48869
12945,65714
12946,47091
12950,38977
12952,40441
12953,50378
12955,60078
12956,50000
12957,31368
12958,34405
12959,51520
12960,53603
12961,64000
12962,68694
12964,92188
12965,32500
12966,47019
12967,49444
12969,35000
12970,53250
12972,66260
12973,53929
12974,34492
12975,50714
12976,45074
12978,73571
12979,60139
12980,38629
12981,55923
12983,47329
12985,42917
12986,55221
12987,38125
12989,55417
12992,52888
12993,44000
12996,43198
12997,53158
12998,34256
13020,33875
13021,46296
13026,71359
13027,67225
13028,40592
13029,68010
13030,55938
13031,69877
13032,53314
13033,56292
13034,58466
13035,65556
13036,56056
13037,62214
13039,74561
13040,46250
13041,77708
13042,52788
13044,59286
13045,43985
13052,52546
13053,60799
13054,45833
13057,55705
13060,54481
13061,66250
13062,48464
13063,76618
13064,69167
13066,83295
13068,66480
13069,43312
13071,64191
13072,46563
13073,50561
13074,49198
13076,61250
13077,55933
13078,83355
13080,72782
13081,52054
13082,59460
13083,43690
13084,65617
13087,137188
13088,53395
13090,70376
13092,66213
13101,57279
13102,43722
13103,14158
13104,92194
13108,81149
13110,63696
13111,45573
13112,65313
13113,59375
13114,50850
13115,45833
13116,62926
13117,55750
13118,57450
13120,50417
13122,47375
13123,66333
13124,46875
13126,48062
13131,50613
13132,59577
13134,38281
13135,53919
13136,36458
13140,44646
13141,42917
13142,47453
13143,46034
13144,47625
13145,42692
13146,44286
13147,80139
13148,45591
13152,86378
13153,95156
13155,35750
13156,44167
13157,38068
13158,51188
13159,71893
13160,63167
13162,78750
13163,66500
13164,77039
13165,45779
13166,55531
13167,54788
13202,14537
13203,26250
13204,26841
13205,31501
13206,40429
13207,40808
13208,31558
13209,50988
13210,24591
13211,46372
13212,51997
13214,62386
13215,77905
13219,59945
13224,54196
13301,66944
13302,39896
13303,60000
13304,74408
13305,76375
13308,41128
13309,52542
13310,83625
13312,41250
13313,38125
13314,42639
13315,58142
13316,50027
13317,50065
13318,48750
13319,42344
13320,44464
13321,50841
13322,48125
13323,62681
13324,37055
13325,51576
13326,57375
13327,41302
13328,59265
13329,39444
13331,72813
13332,41782
13333,52083
13334,67500
13335,52083
13337,45403
13338,50625
13339,40963
13340,48671
13341,42679
13342,70536
13343,45417
13345,30733
13346,63469
13348,51641
13350,37665
13352,60078
13353,33929
13354,69199
13355,36250
13357,44500
13360,50250
13361,53355
13362,93906
13363,61574
13364,19318
13365,43425
13367,47716
13368,46827
13402,43387
13403,64890
13404,52583
13406,53203
13407,45692
13408,41548
13409,56008
13410,22813
13411,43183
13413,64366
13415,70625
13416,55268
13417,34758
13418,43750
13420,60438
13421,47109
13424,59965
13425,44280
13428,46250
13431,57279
13433,35577
13435,51250
13436,61111
13437,48839
13438,54514
13439,43750
13440,49755
13450,31845
13452,40072
13454,38688
13456,57292
13459,45800
13460,44078
13461,58500
13464,53854
13468,46375
13469,64107
13470,42847
13471,47386
13472,67768
13473,48750
13475,14821
13476,48224
13477,50875
13478,68690
13480,48512
13483,40147
13484,68947
13485,42313
13486,47000
13488,65625
13489,43929
13490,80841
13491,52888
13492,62543
13493,46023
13494,41250
13495,48576
13501,31519
13502,38290
13601,42296
13602,50667
13603,41430
13605,48068
13606,63071
13607,36554
13608,51615
13612,52841
13613,31645
13614,36250
13615,52422
13616,42500
13617,50785
13618,57625
13619,45888
13620,50909
13621,42000
13622,57041
13623,60833
13624,53077
13625,45508
13626,59708
13628,58750
13630,51563
13633,66250
13634,54456
13635,33194
13636,64643
13637,55104
13638,24600
13639,32708
13640,88125
13641,36518
13642,40218
13646,43304
13647,98365
13648,45000
13650,45548
13651,76042
13652,45500
13654,46833
13655,28889
13656,53668
13658,53850
13659,46250
13660,43832
13661,49948
13662,41668
13664,60139
13665,33750
13666,26484
13667,39744
13668,43500
13669,41835
13670,38438
13672,35368
13673,48984
13674,41591
13676,43415
13678,15685
13679,49861
13680,48611
13681,41000
13682,71250
13684,45500
13685,62586
13687,43287
13690,43167
13691,51851
13693,50250
13694,59926
13695,64318
13697,42143
13730,40102
13731,46000
13732,74842
13733,45960
13734,66810
13736,55023
13739,47150
13740,43594
13743,55000
13744,64405
13746,44844
13748,45577
13750,47798
13751,38828
13752,60076
13753,47792
13754,42193
13755,41574
13756,45089
13757,54702
13760,50420
13774,73636
13775,50655
13776,44107
13777,44904
13778,51260
13780,56000
13782,42212
13783,37632
13784,26786
13786,53611
13787,46923
13788,55000
13790,39518
13794,60476
13795,51604
13796,52950
13797,45929
13801,45625
13802,58854
13803,51593
13804,60192
13806,59444
13807,47917
13808,49750
13809,36875
13810,40083
13811,45057
13812,50547
13813,50823
13815,39818
13820,42345
13825,52750
13827,56025
13830,53304
13832,35000
13833,51976
13835,48333
13838,38482
13839,50481
13841,33750
13842,79219
13843,48393
13844,48026
13846,76250
13847,25833
13849,42861
13850,62061
13856,38730
13859,73468
13861,43631
13862,50036
13863,41731
13864,65613
13865,51236
13901,41344
13903,44267
13904,40985
13905,34520
14001,54052
14004,56163
14005,57409
14006,58511
14008,46889
14009,46287
14011,61196
14012,52188
14013,42663
14020,42809
14024,50577
14025,67326
14026,64792
14028,53750
14030,66750
14031,68137
14032,94092
14033,81979
14034,58224
14035,44615
14036,49276
14037,74063
14039,44583
14040,59716
14041,40000
14042,32740
14043,49369
14047,65554
14048,39566
14051,101660
14052,71278
14054,48250
14055,50673
14057,61292
14058,67069
14059,75511
14060,46842
14061,58523
14062,50745
14063,47982
14065,40848
14066,46060
14067,53009
14068,71452
14069,62768
14070,45192
14072,80243
14075,62497
14080,61569
14081,52583
14082,45104
14085,86092
14086,75819
14091,48750
14092,60689
14094,49849
14098,54543
14101,51250
14102,89722
14103,43478
14105,56474
14108,57349
14111,56413
14113,47500
14120,52587
14125,49356
14126,43438
14127,77636
14129,50417
14130,46875
14131,57500
14132,59286
14134,56786
14135,40764
14136,43914
14138,46250
14139,54593
14141,51310
14143,53185
14145,56938
14150,51852
14167,52888
14168,44464
14169,22301
14170,62396
14171,43793
14172,58750
14173,30481
14174,64554
14201,21594
14202,40525
14203,26667
14204,23259
14206,34293
14207,26630
14208,24809
14209,30086
14210,32197
14211,20983
14212,25660
14213,25939
